REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,406853001,OXYCODONE,2.0,,,061507998,,,3292006,5.379,200.0,603014983,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,30.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,406853001,OXYCODONE,1.0,,,061508027,,,5232006,2.6895,100.0,605015888,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,30.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,59011010510,OXYCODONE,1.0,,,061508012,,,5012006,3.5860000000000003,100.0,605039407,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,40.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,60951071270,OXYCODONE,4.0,,,061508019,,,5082006,3.5860000000000003,400.0,605043413,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,TAB,1.5,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,59011010510,OXYCODONE,2.0,,,062682355,,,9072006,7.1720000000000015,200.0,609037093,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,40.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,60951079770,OXYCODONE,1.0,,,065732293,,,12222006,0.8965,100.0,612046750,ENDOCET TABS - 10MG OXYCODONE.HCL &,OXYCODONE HYDROCHLORIDE,TAB,1.5,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,63481069870,HYDROCODONE,3.0,,,,,,2022007,1.8162,300.0,702045466,ZYDONE TABS;10MG HYDROCOD.BIT.& 400M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Endo Pharmaceuticals, Inc.","Endo Pharmaceuticals, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591050305,HYDROCODONE,4.0,,,,,,8132007,12.108,2000.0,708031716,HYDROCODONE BITARTRATE 10MG/ACETAMIN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591034905,HYDROCODONE,2.0,,,,,,1212008,3.027,1000.0,801028151,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591054005,HYDROCODONE,2.0,,,,,,3212008,6.0539999999999985,1000.0,803029830,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,591082001,OXYCODONE,1.0,,,08X000044,,,4092008,0.403425,100.0,804030927,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,OXYCODONE HYDROCHLORIDE,TAB,1.5,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,59011010710,OXYCODONE,2.0,,,08X000046,,,4152008,14.344,200.0,804052506,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,80.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591054005,HYDROCODONE,4.0,,,,,,5132008,12.108,2000.0,805030486,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,59011010510,OXYCODONE,1.0,,,08X000121,,,10012008,3.5860000000000003,100.0,810054748,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,40.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591320301,HYDROCODONE,2.0,,,,,,12312008,0.9081,200.0,812035510,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,7.5
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,59011010710,OXYCODONE,2.0,,,09X000026,,,2132009,14.344,200.0,902048989,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,80.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,406055201,OXYCODONE,3.0,,,09X000050,,,3302009,1.34475,300.0,903019238,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591038505,HYDROCODONE,2.0,,,,,,3262009,4.5405,1000.0,903033821,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,7.5
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,406853001,OXYCODONE,3.0,,,09X000083,,,6042009,8.0685,300.0,906026130,OXYCODONE HYDROCHLORIDE 30MG TABLET,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,30.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591038505,HYDROCODONE,1.0,,,,,,12112009,2.27025,500.0,912032473,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,7.5
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9193,591320301,HYDROCODONE,2.0,,,,,,12022009,0.9081,200.0,912033903,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,7.5
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BB0775354,RETAIL PHARMACY,BLAND COUNTY PHARMACY,,12315 GRAPEFIELD ROAD,,BASTIAN,VA,24314,BLAND,S,9143,59011010710,OXYCODONE,1.0,,,09X000181,,,12072009,7.1720000000000015,100.0,912053421,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,80.0
