REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,53746014501,HYDROCODONE,1.0,,,,,,12222010,0.45405,100.0,1012001462,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Amneal Pharmaceuticals LLC,"Amneal Pharmaceuticals, Inc.",Wal-Mart,7.5
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,00406035705,HYDROCODONE,1.0,,,,,,2242011,1.5135,500.0,1102007546,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,5.0
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,00406035705,HYDROCODONE,1.0,,,,,,3012011,1.5135,500.0,1103003600,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,5.0
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,53746010901,HYDROCODONE,1.0,,,,,,3312011,0.3027,100.0,1103037116,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Amneal Pharmaceuticals LLC,"Amneal Pharmaceuticals, Inc.",Wal-Mart,5.0
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,53746014501,HYDROCODONE,1.0,,,,,,4202011,0.45405,100.0,1104001317,HYDROCODONE/IBUPROFEN 7.5MG/200MG TA,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Amneal Pharmaceuticals LLC,"Amneal Pharmaceuticals, Inc.",Wal-Mart,7.5
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,00406036301,HYDROCODONE,2.0,,,,,,4222011,1.2108,200.0,1104022912,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,10.0
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,00406035801,HYDROCODONE,1.0,,,,,,4292011,0.45405,100.0,1104027444,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,7.5
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,00406035705,HYDROCODONE,1.0,,,,,,6092011,1.5135,500.0,1106005089,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,5.0
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,53746011001,HYDROCODONE,1.0,,,,,,6142011,0.6054,100.0,1106010983,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Amneal Pharmaceuticals LLC,"Amneal Pharmaceuticals, Inc.",Wal-Mart,10.0
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW2163424,CHAIN PHARMACY,WAL-MART PHARMACY 10-4638,,135 STONERIDGE DR,,RUCKERSVILLE,VA,22968,GREENE,S,9193,00406036301,HYDROCODONE,2.0,,,,,,6232011,1.2108,200.0,1106025165,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,10.0
