REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
RD0277409,DISTRIBUTOR,"MASTERS PHARMACEUTICAL, INC",DBA: RIVER CITY PHARMA,11930 KEMPER SPRINGS,,CINCINNATI,OH,45240,HAMILTON,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9193,53746011805,HYDROCODONE,1.0,,,,,0.0,1082009,2.27025,500.0,1779,HYDROCODONE.BITARTRATE 7.5MG/APAP 75,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Amneal Pharmaceuticals LLC,"Amneal Pharmaceuticals, Inc.",River City Pharma,7.5
RD0277409,DISTRIBUTOR,"MASTERS PHARMACEUTICAL, INC",DBA: RIVER CITY PHARMA,11930 KEMPER SPRINGS,,CINCINNATI,OH,45240,HAMILTON,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9193,53746011205,HYDROCODONE,2.0,,,,,0.0,6152009,4.5405,1000.0,3396,HYDROCODONE BIT./ACETAMINOPHEN TABS.,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Amneal Pharmaceuticals LLC,"Amneal Pharmaceuticals, Inc.",River City Pharma,7.5
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW3522667,CHAIN PHARMACY,WAL-MART PHARMACY 10-5847,,1950 ANDERSON HWY,,POWHATAN,VA,23139,POWHATAN,S,9193,00406035705,HYDROCODONE,1.0,,,,,,10162012,1.5135,500.0,1210005070,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,5.0
RW0199908,DISTRIBUTOR,WAL-MART PHCY WAREHOUSE #46,,11121 ELLIOT PLACE,,WILLIAMSPORT,MD,21795,WASHINGTON,FW3522667,CHAIN PHARMACY,WAL-MART PHARMACY 10-5847,,1950 ANDERSON HWY,,POWHATAN,VA,23139,POWHATAN,S,9193,00406035801,HYDROCODONE,1.0,,,,,,11232012,0.45405,100.0,1211021764,HYDROCODONE BIT/ACETA 7.5MG/500MG US,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Wal-Mart,7.5
RW0243903,DISTRIBUTOR,CARDINAL HEALTH,,4 CARDINAL HEALTH CT.,,GREENSBORO,NC,27407,GUILFORD,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9193,00406036005,HYDROCODONE,1.0,,,,,0.0,1202006,2.27025,500.0,601051486,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Cardinal Health,7.5
RW0243903,DISTRIBUTOR,CARDINAL HEALTH,,4 CARDINAL HEALTH CT.,,GREENSBORO,NC,27407,GUILFORD,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9193,00406036305,HYDROCODONE,1.0,,,,,0.0,1252006,3.027,500.0,601061385,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Cardinal Health,10.0
RW0243903,DISTRIBUTOR,CARDINAL HEALTH,,4 CARDINAL HEALTH CT.,,GREENSBORO,NC,27407,GUILFORD,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9193,00406035705,HYDROCODONE,1.0,,,,,0.0,3082006,1.5135,500.0,603020071,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Cardinal Health,5.0
RW0243903,DISTRIBUTOR,CARDINAL HEALTH,,4 CARDINAL HEALTH CT.,,GREENSBORO,NC,27407,GUILFORD,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9143,60951071270,OXYCODONE,2.0,,,060592288,,0.0,5122006,1.793,200.0,605032990,ENDOCET - 10MG OXYCODONE.HCL/325MG A,OXYCODONE HYDROCHLORIDE,TAB,1.5,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Cardinal Health,10.0
RW0243903,DISTRIBUTOR,CARDINAL HEALTH,,4 CARDINAL HEALTH CT.,,GREENSBORO,NC,27407,GUILFORD,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9193,00406035705,HYDROCODONE,1.0,,,,,0.0,5232006,1.5135,500.0,605055925,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Cardinal Health,5.0
RW0243903,DISTRIBUTOR,CARDINAL HEALTH,,4 CARDINAL HEALTH CT.,,GREENSBORO,NC,27407,GUILFORD,AP6773130,RETAIL PHARMACY,POWHATAN PHARMACY INC,,1799  SOUTH CREEK ONE,SUITE A,POWHATAN,VA,23139,POWHATAN,S,9143,00406055201,OXYCODONE,1.0,,,061040921,,0.0,5242006,0.44825,100.0,605059144,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,Cardinal Health,5.0
