REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9143,406055201,OXYCODONE,1.0,,,045223432,,,4142006,0.44825,100.0,19499,OXYCODONE HYDROCHLORIDE TABLETS 5MG,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,5.0
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9143,406051205,OXYCODONE,1.0,,,062903902,,,11202006,2.24125,500.0,21420,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,5.0
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9193,406036001,HYDROCODONE,1.0,,,,,,5272008,0.45405,100.0,25250,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,7.5
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9143,406052201,OXYCODONE,1.0,,,080456396,,,2092009,0.672375,100.0,18646,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,7.5
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9193,406036301,HYDROCODONE,1.0,,,,,,3222009,0.6054,100.0,31670,HYDROCODONE BIT/ACETA 10MG/500MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,10.0
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9193,406036005,HYDROCODONE,1.0,,,,,,4122009,2.27025,500.0,27995,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,7.5
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9143,60951070070,OXYCODONE,1.0,,,080456418,,,3042010,0.672375,100.0,9596,ENDOCET - 7.5MG OXYCODONE.HCL/325MG,OXYCODONE HYDROCHLORIDE,TAB,1.5,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",N C Mutual Wholesale Drug Co,7.5
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9193,406036701,HYDROCODONE,1.0,,,,,,4172011,0.6054,100.0,1217,HYDROCODONE BIT/ACETA 10MG/325MG USP,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,10.0
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9143,406051205,OXYCODONE,1.0,,,12X263734,,,6062012,2.24125,500.0,22480,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,5.0
PN0033857,DISTRIBUTOR,N C MUTUAL WHOLESALE DRUG CO,,816 ELLIS RD,,DURHAM,NC,27703,DURHAM,BT6414320,RETAIL PHARMACY,THE PHARMACY OF BOYKINS,,18215 VIRGINIA AVENUE,,BOYKINS,VA,23827,SOUTHAMPTON,S,9193,406035705,HYDROCODONE,1.0,,,,,,3252007,1.5135,500.0,24448,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,N C Mutual Wholesale Drug Co,5.0
