REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9143,93003301,OXYCODONE,1.0,,,053557664,,,1182006,7.1720000000000015,100.0,601004699,OXYCODONE HYDROCHLORIDE - ER - 80MG/,OXYCODONE HYDROCHLORIDE,TAB,1.5,"Teva Pharmaceuticals USA, Inc.",Teva,McKesson Corporation,80.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591034905,HYDROCODONE,1.0,,,,,,4192006,1.5135,500.0,604016739,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591085301,HYDROCODONE,1.0,,,,,,8112006,0.6054,100.0,608023021,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591085301,HYDROCODONE,2.0,,,,,,10312006,1.2108,200.0,610023784,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591034905,HYDROCODONE,1.0,,,,,,3092007,1.5135,500.0,703022407,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591038701,HYDROCODONE,1.0,,,,,,3302007,0.45405,100.0,703023731,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,7.5
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591034905,HYDROCODONE,1.0,,,,,,5222007,1.5135,500.0,705024712,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591320301,HYDROCODONE,5.0,,,,,,6052007,2.27025,500.0,706028229,HYDROCODONE BITARTRATE AND ACETA 7.5,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,7.5
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9193,591054001,HYDROCODONE,1.0,,,,,,10112007,0.6054,100.0,710032078,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BD9074321,RETAIL PHARMACY,DAWSON'S PHARMACY,,2728 FAIRGROUND ROAD,,GOOCHLAND,VA,23063,GOOCHLAND,S,9143,59011010710,OXYCODONE,2.0,,,07X000164,,,10312007,14.344,200.0,710054155,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,80.0
