REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9143,52152021502,OXYCODONE,1.0,,,053036696,,,2012006,2.6895,100.0,603047398,OXYCODONE HYDROCHLORIDE USP 30MG TAB,OXYCODONE HYDROCHLORIDE,TAB,1.5,"Actavis Pharma, Inc.","Allergan, Inc.",Smith Drug Company,30.0
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,603388221,HYDROCODONE,1.0,,,,,,4282006,0.45405,100.0,606098383,HYDROCODONE BIT & ACETA 7.5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Smith Drug Company,7.5
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,603388221,HYDROCODONE,2.0,,,,,,5152006,0.9081,200.0,606098505,HYDROCODONE BIT & ACETA 7.5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Smith Drug Company,7.5
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,406035705,HYDROCODONE,1.0,,,,,,10312006,1.5135,500.0,612046023,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,Smith Drug Company,5.0
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,603389021,HYDROCODONE,1.0,,,,,,11162006,0.3027,100.0,612114995,HYDROCODONE BITARTRATE 5MG/ACETAMINO,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Smith Drug Company,5.0
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,603388221,HYDROCODONE,2.0,,,,,,11072006,0.9081,200.0,612121224,HYDROCODONE BIT & ACETA 7.5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Smith Drug Company,7.5
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,603388821,HYDROCODONE,1.0,,,,,,12142006,0.6054,100.0,612067159,HYDROCODONE.BIT & ACETA  10MG & 500M,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Smith Drug Company,10.0
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,603388721,HYDROCODONE,1.0,,,,,,3082007,0.6054,100.0,703068705,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Smith Drug Company,10.0
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9143,406051201,OXYCODONE,5.0,,,07X000016,,,7062007,2.24125,500.0,709061923,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,Smith Drug Company,5.0
PS0001723,DISTRIBUTOR,SMITH DRUG COMPANY,,DIVISION JM SMITH CORP,9098 FAIRFOREST ROAD,SPARTANBURG,SC,29301,SPARTANBURG,BD3043128,RETAIL PHARMACY,DINWIDDIE DRUG STORE,,"C/O RAINEY, CHARLES A JR PRES.",13723 BOYDTON PLANK ROAD,DINWIDDIE,VA,23841,DINWIDDIE,S,9193,603388221,HYDROCODONE,2.0,,,,,,9072007,0.9081,200.0,709125616,HYDROCODONE BIT & ACETA 7.5MG/500MG,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.",Smith Drug Company,7.5
