REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,59011010010,OXYCODONE,1.0,,,056741849,,,5152006,0.8965,100.0,605039089,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,406052301,OXYCODONE,1.0,,,056741864,,,10252006,0.8965,100.0,610011512,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,591350201,OXYCODONE,3.0,,,056741863,,,11032006,5.379,300.0,611023863,OXYCODONE HYDROCHLORIDE CR 20MG TABL,OXYCODONE HYDROCHLORIDE,TAB,1.5,"Actavis Pharma, Inc.",Purdue Pharma LP,McKesson Corporation,20.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,406051201,OXYCODONE,8.0,,,066368747,,,8092007,3.5860000000000003,800.0,708012959,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,406051201,OXYCODONE,12.0,,,075750210,,,11292007,5.379,1200.0,711013055,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9193,406036101,HYDROCODONE,1.0,,,,,,1102008,0.6054,100.0,801010109,HYDROCODO.BIT 10MG&AC USP TAB,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,SpecGx LLC,Mallinckrodt,McKesson Corporation,10.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,406051201,OXYCODONE,5.0,,,085740224,,,6052009,2.24125,500.0,906012923,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,406051201,OXYCODONE,5.0,,,085740232,,,6242009,2.24125,500.0,906014505,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,406051201,OXYCODONE,5.0,,,093210643,,,8052009,2.24125,500.0,908011576,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,McKesson Corporation,5.0
PD0029567,DISTRIBUTOR,MCKESSON CORPORATION,,DBA MCKESSON DRUG COMPANY,7721 POLK STREET,LANDOVER,MD,20785,PRINCE GEORGES,BR8891980,CHAIN PHARMACY,"RITE AID OF VIRGINIA, INC.",RITE AID #7763,17422 RICHMOND ROAD,PO BOX 1059,CALLAO,VA,22435,NORTHUMBERLAND,S,9143,59011010310,OXYCODONE,1.0,,,093210671,,,10082009,1.793,100.0,910048838,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,McKesson Corporation,20.0
