REPORTER_DEA_NO,REPORTER_BUS_ACT,REPORTER_NAME,REPORTER_ADDL_CO_INFO,REPORTER_ADDRESS1,REPORTER_ADDRESS2,REPORTER_CITY,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,BUYER_DEA_NO,BUYER_BUS_ACT,BUYER_NAME,BUYER_ADDL_CO_INFO,BUYER_ADDRESS1,BUYER_ADDRESS2,BUYER_CITY,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,NDC_NO,DRUG_NAME,QUANTITY,UNIT,ACTION_INDICATOR,ORDER_FORM_NO,CORRECTION_NO,STRENGTH,TRANSACTION_DATE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,TRANSACTION_ID,Product_Name,Ingredient_Name,Measure,MME_Conversion_Factor,Combined_Labeler_Name,Revised_Company_Name,Reporter_family,dos_str
RA0287020,DISTRIBUTOR,ANDA PHARMACEUTICALS INC,,6500 ADELAIDE COURT,,GROVEPORT,OH,43125,FRANKLIN,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,603389121,HYDROCODONE,2.0,,,,,,7202011,0.9081,200.0,1107024663,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,Par Pharmaceutical,"Endo Pharmaceuticals, Inc.","Anda, Inc",7.5
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,591054001,HYDROCODONE,4.0,,,,,,2142006,2.4216,400.0,7847,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",AmerisourceBergen Drug,10.0
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,591034905,HYDROCODONE,1.0,,,,,,7282006,1.5135,500.0,10081,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",AmerisourceBergen Drug,5.0
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,591034905,HYDROCODONE,1.0,,,,,,8172006,1.5135,500.0,11379,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",AmerisourceBergen Drug,5.0
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9143,59011010510,OXYCODONE,2.0,,,056374096,,,10162006,7.1720000000000015,200.0,92728,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,OXYCODONE HYDROCHLORIDE,TAB,1.5,Purdue Pharma LP,Purdue Pharma LP,AmerisourceBergen Drug,40.0
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9143,406052301,OXYCODONE,3.0,,,065346910,,,12202006,2.6895,300.0,13999,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,OXYCODONE HYDROCHLORIDE,TAB,1.5,SpecGx LLC,Mallinckrodt,AmerisourceBergen Drug,10.0
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,591038501,HYDROCODONE,3.0,,,,,,1222007,1.36215,300.0,16688,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",AmerisourceBergen Drug,7.5
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,591038701,HYDROCODONE,2.0,,,,,,3072007,0.9081,200.0,15918,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",AmerisourceBergen Drug,7.5
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,591034905,HYDROCODONE,1.0,,,,,,4032007,1.5135,500.0,11509,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",AmerisourceBergen Drug,5.0
RA0289000,DISTRIBUTOR,AMERISOURCEBERGEN DRUG CORP,,9900 J.E.B. STUART PARKWAY,,GLEN ALLEN,VA,23059,HENRICO,BH5802043,RETAIL PHARMACY,HOT SPRINGS PHARMACY,,2833 MAIN STREET,POST OFFICE BOX 1180,HOT SPRINGS,VA,24445,BATH,S,9193,591085301,HYDROCODONE,1.0,,,,,,6182007,0.6054,100.0,7541,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE,TAB,1.0,"Actavis Pharma, Inc.","Allergan, Inc.",AmerisourceBergen Drug,10.0
